====== 37 MeV H into skin/skull/brain/tumour =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 37000 keV
============= TARGET MATERIAL ======================================
Layer 1 : Skin_Human (W&W type 1)
Layer Width = 10000.E+03 A ;
  Layer # 1- Density = 10.56E22 atoms/cm3 = 1.09 g/cm3
  Layer # 1-  H = 61.7 Atomic Percent = 10.0 Mass Percent
  Layer # 1-  C = 12.9 Atomic Percent = 25.0 Mass Percent
  Layer # 1-  N = 2.04 Atomic Percent = 4.60 Mass Percent
  Layer # 1-  O = 23.1 Atomic Percent = 59.4 Mass Percent
  Layer # 1-  S = 5.82 Atomic Percent = .300 Mass Percent
  Layer # 1- Cl = .052 Atomic Percent = .300 Mass Percent
  Layer # 1- Na = .054 Atomic Percent = .200 Mass Percent
  Layer # 1-  K = 1.59 Atomic Percent = .100 Mass Percent
Layer 2 : Cortical Bone  Adult (W&W)
Layer Width = 40000.E+03 A ;
  Layer # 2- Density = 9.946E22 atoms/cm3 = 1.92 g/cm3
  Layer # 2- Ca = 6.53 Atomic Percent = 22.5 Mass Percent
  Layer # 2-  P = 3.86 Atomic Percent = 10.3 Mass Percent
  Layer # 2-  H = 39.2 Atomic Percent = 3.40 Mass Percent
  Layer # 2-  C = 15.0 Atomic Percent = 15.5 Mass Percent
  Layer # 2-  N = 3.48 Atomic Percent = 4.20 Mass Percent
  Layer # 2-  O = 31.6 Atomic Percent = 43.5 Mass Percent
  Layer # 2-  S = .108 Atomic Percent = .300 Mass Percent
  Layer # 2- Mg = 9.57 Atomic Percent = .200 Mass Percent
Layer 3 : Brain (ICRP)
Layer Width = 30000.E+03 A ;
  Layer # 3- Density = 10.41E22 atoms/cm3 = 1.03 g/cm3
  Layer # 3-  O = 27.5 Atomic Percent = 73.9 Mass Percent
  Layer # 3-  C = 6.23 Atomic Percent = 12.5 Mass Percent
  Layer # 3-  H = 65.4 Atomic Percent = 11.0 Mass Percent
  Layer # 3-  N = .565 Atomic Percent = 1.33 Mass Percent
  Layer # 3-  P = 6.72 Atomic Percent = .350 Mass Percent
  Layer # 3-  K = 4.71 Atomic Percent = .309 Mass Percent
  Layer # 3- Cl = 4.02 Atomic Percent = .240 Mass Percent
  Layer # 3- Na = 4.65 Atomic Percent = .179 Mass Percent
Layer 4 : Brain Tumour (ICRP brain comp.)
Layer Width = 20000.E+03 A ;
  Layer # 4- Density = 10.62E22 atoms/cm3 = 1.05 g/cm3
  Layer # 4-  O = 27.5 Atomic Percent = 73.9 Mass Percent
  Layer # 4-  C = 6.23 Atomic Percent = 12.5 Mass Percent
  Layer # 4-  H = 65.4 Atomic Percent = 11.0 Mass Percent
  Layer # 4-  N = .565 Atomic Percent = 1.33 Mass Percent
  Layer # 4-  P = 6.72 Atomic Percent = .350 Mass Percent
  Layer # 4-  K = 4.71 Atomic Percent = .309 Mass Percent
  Layer # 4- Cl = 4.02 Atomic Percent = .240 Mass Percent
  Layer # 4- Na = 4.65 Atomic Percent = .179 Mass Percent
====================================================================
 Total Ions calculated =010000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
100000.E+01  1741.45E-04  1564.75E-08
200000.E+01  1745.02E-04  4494.42E-08
300000.E+01  1753.80E-04  1741.21E-08
400000.E+01  1756.89E-04  1676.16E-08
500000.E+01  1766.30E-04  3374.68E-08
600000.E+01  1775.28E-04  2248.73E-08
700000.E+01  1777.85E-04  1171.61E-08
800000.E+01  1790.24E-04  3278.52E-08
900000.E+01  1800.35E-04  1272.47E-08
100000.E+02  1799.33E-04  4489.52E-07
110000.E+02  2808.13E-04  3953.67E-08
120000.E+02  2825.81E-04  1585.05E-08
130000.E+02  2845.58E-04  2313.63E-08
140000.E+02  2860.77E-04  2483.50E-08
150000.E+02  2883.68E-04  3696.13E-08
160000.E+02  2894.63E-04  2657.62E-08
170000.E+02  2917.89E-04  1521.21E-08
180000.E+02  2940.89E-04  2498.98E-08
190000.E+02  2957.14E-04  1867.42E-08
200000.E+02  2989.75E-04  3390.86E-08
210000.E+02  3012.10E-04  2161.06E-08
220000.E+02  3034.47E-04  2910.69E-08
230000.E+02  3054.47E-04  1969.34E-07
240000.E+02  3081.60E-04  2239.43E-07
250000.E+02  3106.34E-04  2394.61E-08
260000.E+02  3124.88E-04  2488.44E-08
270000.E+02  3154.26E-04  2229.85E-08
280000.E+02  3183.16E-04  1701.41E-08
290000.E+02  3215.59E-04  1104.77E-07
300000.E+02  3239.31E-04  1161.23E-07
310000.E+02  3266.40E-04  2783.62E-08
320000.E+02  3297.39E-04  3066.73E-08
330000.E+02  3330.77E-04  2623.88E-08
340000.E+02  3360.47E-04  5607.08E-08
350000.E+02  3399.30E-04  6510.94E-08
360000.E+02  3433.27E-04  2559.19E-08
370000.E+02  3466.35E-04  5901.77E-08
380000.E+02  3501.46E-04  3045.82E-08
390000.E+02  3532.16E-04  3132.95E-08
400000.E+02  3572.97E-04  5186.07E-08
410000.E+02  3618.75E-04  3871.60E-08
420000.E+02  3653.56E-04  2382.82E-08
430000.E+02  3704.50E-04  2351.88E-08
440000.E+02  3748.94E-04  6753.46E-08
450000.E+02  3804.85E-04  2880.62E-08
460000.E+02  3839.90E-04  5440.97E-08
470000.E+02  3890.40E-04  4036.39E-08
480000.E+02  3948.74E-04  2126.59E-08
490000.E+02  4017.01E-04  6293.84E-08
500000.E+02  4072.90E-04  2710.05E-08
510000.E+02  2546.87E-04  4514.07E-08
520000.E+02  2576.50E-04  1731.29E-08
530000.E+02  2593.31E-04  3159.01E-07
540000.E+02  2616.31E-04  3893.61E-08
550000.E+02  2644.68E-04  3727.16E-08
560000.E+02  2671.37E-04  4833.47E-08
570000.E+02  2705.45E-04  2657.42E-08
580000.E+02  2731.40E-04  4602.24E-08
590000.E+02  2762.62E-04  6420.84E-08
600000.E+02  2796.12E-04  2649.35E-08
610000.E+02  2832.85E-04  2414.59E-07
620000.E+02  2873.75E-04  3026.62E-08
630000.E+02  2910.57E-04  8034.51E-08
640000.E+02  2942.14E-04  5058.26E-08
650000.E+02  2980.87E-04  2090.19E-08
660000.E+02  3016.89E-04  2160.46E-08
670000.E+02  3061.57E-04  6638.24E-08
680000.E+02  3110.51E-04  3468.33E-08
690000.E+02  3154.28E-04  5196.18E-08
700000.E+02  3199.36E-04  2877.96E-08
710000.E+02  3260.74E-04  3188.57E-08
720000.E+02  3311.11E-04  1689.37E-07
730000.E+02  3376.49E-04  4440.00E-08
740000.E+02  3433.91E-04  5983.01E-08
750000.E+02  3499.00E-04  5213.07E-08
760000.E+02  3575.30E-04  5351.29E-08
770000.E+02  3645.68E-04  4502.47E-08
780000.E+02  3723.70E-04  4765.27E-08
790000.E+02  3818.60E-04  8379.67E-08
800000.E+02  3900.81E-04  4382.23E-08
810000.E+02  4075.63E-04  2331.63E-07
820000.E+02  4194.29E-04  8100.03E-08
830000.E+02  4322.56E-04  4859.68E-08
840000.E+02  4451.81E-04  1081.46E-07
850000.E+02  4611.89E-04  8935.20E-08
860000.E+02  4782.99E-04  6751.06E-08
870000.E+02  4976.60E-04  1065.52E-07
880000.E+02  5203.56E-04  7611.50E-08
890000.E+02  5457.30E-04  7995.88E-08
900000.E+02  5764.19E-04  9749.93E-08
910000.E+02  6145.48E-04  1521.40E-07
