  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
121800.E+03  0000.00E+00  0000.00E+00
123200.E+03  0000.00E+00  0000.00E+00
124600.E+03  0000.00E+00  0000.00E+00
126000.E+03  0000.00E+00  0000.00E+00
127400.E+03  0000.00E+00  0000.00E+00
128800.E+03  0000.00E+00  0000.00E+00
130200.E+03  0000.00E+00  0000.00E+00
131600.E+03  0000.00E+00  0000.00E+00
133000.E+03  0000.00E+00  0000.00E+00
134400.E+03  0000.00E+00  0000.00E+00
135800.E+03  0000.00E+00  0000.00E+00
137200.E+03  0000.00E+00  0000.00E+00
138600.E+03  0000.00E+00  0000.00E+00
140000.E+03  0000.00E+00  0000.00E+00
