====== 1keV Ar into GaAs (sputter) =======
        SRIM-2013.00
=========================================
        Replacement Collisions       
 See SRIM Outputs\TDATA.txt for calc. details   
=========================================
====== TRIM Calc.= Ar(1 keV) ==> GaAs(  500 A) ===============================
------------------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    = Ar   Energy = 1 keV
============= TARGET MATERIAL ======================================
Layer  1 : GaAs
Layer Width =     5.E+02 AAA ;
  Layer # 1- Density = 4.429E22 atoms/cm3 = 5.32 g/cm3
  Layer # 1- Ga = 50   Atomic Percent = 48.2 Mass Percent
  Layer # 1- As = 50   Atomic Percent = 51.7 Mass Percent
====================================================================
 Total Ions calculated =20000.00
 Total Target Vacancies     = 23 /Ion
 Total Target Displacements = 23 /Ion
 Total Target Replacement Collisions = 1 /Ion
================================================================
   Table Vacancy Units are  >>>>  Number /(Angstrom-Ion)  <<<<  
================================================================
  DEPTH (A)      Number
------------   -----------
5010000.E-06   0000.008350
1001000.E-05   0000.013260
1501000.E-05   0000.015700
2001000.E-05   0000.016190
2501000.E-05   0000.013600
3001000.E-05   0000.011210
3501000.E-05   0000.008550
4001000.E-05   0000.005500
4501000.E-05   0000.003530
5001000.E-05   0000.002090
5501000.E-05   0000.001100
6001000.E-05   0000.000680
6501000.E-05   0000.000340
7001000.E-05   0000.000160
7501000.E-05   0000.000090
8001000.E-05   0000.000080
8501000.E-05   0000.000020
9001000.E-05   0000.000000
9501000.E-05   0000.000020
1000100.E-04   0000.000000
1050100.E-04   0000.000000
1100100.E-04   0000.000000
1150100.E-04   0000.000000
1200100.E-04   0000.000000
1250100.E-04   0000.000000
1300100.E-04   0000.000000
1350100.E-04   0000.000000
1400100.E-04   0000.000000
1450100.E-04   0000.000000
1500100.E-04   0000.000000
1550100.E-04   0000.000000
1600100.E-04   0000.000000
1650100.E-04   0000.000000
1700100.E-04   0000.000000
1750100.E-04   0000.000000
1800100.E-04   0000.000000
1850100.E-04   0000.000000
1900100.E-04   0000.000000
1950100.E-04   0000.000000
2000100.E-04   0000.000000
2050100.E-04   0000.000000
2100100.E-04   0000.000000
2150100.E-04   0000.000000
2200100.E-04   0000.000000
2250100.E-04   0000.000000
2300100.E-04   0000.000000
2350100.E-04   0000.000000
2400100.E-04   0000.000000
2450100.E-04   0000.000000
2500100.E-04   0000.000000
2550100.E-04   0000.000000
2600100.E-04   0000.000000
2650100.E-04   0000.000000
2700100.E-04   0000.000000
2750100.E-04   0000.000000
2800100.E-04   0000.000000
2850100.E-04   0000.000000
2900100.E-04   0000.000000
2950100.E-04   0000.000000
3000100.E-04   0000.000000
3050100.E-04   0000.000000
3100100.E-04   0000.000000
3150100.E-04   0000.000000
3200100.E-04   0000.000000
3250100.E-04   0000.000000
3300100.E-04   0000.000000
3350100.E-04   0000.000000
3400100.E-04   0000.000000
3450100.E-04   0000.000000
3500100.E-04   0000.000000
3550100.E-04   0000.000000
3600100.E-04   0000.000000
3650100.E-04   0000.000000
3700100.E-04   0000.000000
3750100.E-04   0000.000000
3800100.E-04   0000.000000
3850100.E-04   0000.000000
3900100.E-04   0000.000000
3950100.E-04   0000.000000
4000100.E-04   0000.000000
4050100.E-04   0000.000000
4100100.E-04   0000.000000
4150100.E-04   0000.000000
4200100.E-04   0000.000000
4250100.E-04   0000.000000
4300100.E-04   0000.000000
4350100.E-04   0000.000000
4400100.E-04   0000.000000
4450100.E-04   0000.000000
4500100.E-04   0000.000000
4550100.E-04   0000.000000
4600100.E-04   0000.000000
4650100.E-04   0000.000000
4700100.E-04   0000.000000
4750100.E-04   0000.000000
4800100.E-04   0000.000000
4850100.E-04   0000.000000
4900100.E-04   0000.000000
4950100.E-04   0000.000000
5000100.E-04   0000.000000
