====== 33 MeV H into skin/skull/brain/tumour =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 33000 keV
============= TARGET MATERIAL ======================================
Layer 1 : Skin_Human (W&W type 1)
Layer Width = 10000.E+03 A ;
  Layer # 1- Density = 10.56E22 atoms/cm3 = 1.09 g/cm3
  Layer # 1-  H = 61.7 Atomic Percent = 10.0 Mass Percent
  Layer # 1-  C = 12.9 Atomic Percent = 25.0 Mass Percent
  Layer # 1-  N = 2.04 Atomic Percent = 4.60 Mass Percent
  Layer # 1-  O = 23.1 Atomic Percent = 59.4 Mass Percent
  Layer # 1-  S = 5.82 Atomic Percent = .300 Mass Percent
  Layer # 1- Cl = .052 Atomic Percent = .300 Mass Percent
  Layer # 1- Na = .054 Atomic Percent = .200 Mass Percent
  Layer # 1-  K = 1.59 Atomic Percent = .100 Mass Percent
Layer 2 : Cortical Bone  Adult (W&W)
Layer Width = 40000.E+03 A ;
  Layer # 2- Density = 9.946E22 atoms/cm3 = 1.92 g/cm3
  Layer # 2- Ca = 6.53 Atomic Percent = 22.5 Mass Percent
  Layer # 2-  P = 3.86 Atomic Percent = 10.3 Mass Percent
  Layer # 2-  H = 39.2 Atomic Percent = 3.40 Mass Percent
  Layer # 2-  C = 15.0 Atomic Percent = 15.5 Mass Percent
  Layer # 2-  N = 3.48 Atomic Percent = 4.20 Mass Percent
  Layer # 2-  O = 31.6 Atomic Percent = 43.5 Mass Percent
  Layer # 2-  S = .108 Atomic Percent = .300 Mass Percent
  Layer # 2- Mg = 9.57 Atomic Percent = .200 Mass Percent
Layer 3 : Brain (ICRP)
Layer Width = 30000.E+03 A ;
  Layer # 3- Density = 10.41E22 atoms/cm3 = 1.03 g/cm3
  Layer # 3-  O = 27.5 Atomic Percent = 73.9 Mass Percent
  Layer # 3-  C = 6.23 Atomic Percent = 12.5 Mass Percent
  Layer # 3-  H = 65.4 Atomic Percent = 11.0 Mass Percent
  Layer # 3-  N = .565 Atomic Percent = 1.33 Mass Percent
  Layer # 3-  P = 6.72 Atomic Percent = .350 Mass Percent
  Layer # 3-  K = 4.71 Atomic Percent = .309 Mass Percent
  Layer # 3- Cl = 4.02 Atomic Percent = .240 Mass Percent
  Layer # 3- Na = 4.65 Atomic Percent = .179 Mass Percent
Layer 4 : Brain Tumour (ICRP brain comp.)
Layer Width = 20000.E+03 A ;
  Layer # 4- Density = 10.62E22 atoms/cm3 = 1.05 g/cm3
  Layer # 4-  O = 27.5 Atomic Percent = 73.9 Mass Percent
  Layer # 4-  C = 6.23 Atomic Percent = 12.5 Mass Percent
  Layer # 4-  H = 65.4 Atomic Percent = 11.0 Mass Percent
  Layer # 4-  N = .565 Atomic Percent = 1.33 Mass Percent
  Layer # 4-  P = 6.72 Atomic Percent = .350 Mass Percent
  Layer # 4-  K = 4.71 Atomic Percent = .309 Mass Percent
  Layer # 4- Cl = 4.02 Atomic Percent = .240 Mass Percent
  Layer # 4- Na = 4.65 Atomic Percent = .179 Mass Percent
====================================================================
 Total Ions calculated =010000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
100000.E+01  1907.78E-04  3136.27E-08
200000.E+01  1918.72E-04  8350.42E-08
300000.E+01  1930.18E-04  4010.07E-08
400000.E+01  1934.84E-04  1821.81E-08
500000.E+01  1948.39E-04  1423.82E-08
600000.E+01  1949.02E-04  2189.94E-08
700000.E+01  1964.03E-04  2138.78E-08
800000.E+01  1970.89E-04  2906.90E-08
900000.E+01  1985.59E-04  2024.39E-07
100000.E+02  1994.42E-04  4663.91E-08
110000.E+02  3105.19E-04  2363.08E-08
120000.E+02  3131.41E-04  3825.31E-08
130000.E+02  3166.96E-04  2908.54E-08
140000.E+02  3187.75E-04  1559.35E-08
150000.E+02  3219.16E-04  2589.83E-08
160000.E+02  3248.24E-04  3140.81E-08
170000.E+02  3278.90E-04  8742.68E-08
180000.E+02  3295.66E-04  1723.22E-08
190000.E+02  3340.26E-04  1158.09E-07
200000.E+02  3362.63E-04  5644.28E-08
210000.E+02  3398.66E-04  4301.64E-08
220000.E+02  3434.97E-04  2141.71E-08
230000.E+02  3478.29E-04  3051.42E-08
240000.E+02  3509.61E-04  1699.59E-08
250000.E+02  3542.89E-04  3538.02E-08
260000.E+02  3578.51E-04  6773.29E-08
270000.E+02  3628.91E-04  3542.70E-08
280000.E+02  3666.86E-04  4136.66E-08
290000.E+02  3714.70E-04  5407.87E-08
300000.E+02  3753.97E-04  2467.89E-08
310000.E+02  3798.91E-04  3701.49E-08
320000.E+02  3853.21E-04  1781.10E-08
330000.E+02  3910.47E-04  5049.43E-08
340000.E+02  3961.88E-04  2901.66E-08
350000.E+02  4011.77E-04  4827.95E-08
360000.E+02  4083.52E-04  5119.37E-08
370000.E+02  4130.61E-04  5044.91E-08
380000.E+02  4203.61E-04  3165.21E-08
390000.E+02  4286.22E-04  5625.53E-08
400000.E+02  4340.84E-04  4715.24E-08
410000.E+02  4418.08E-04  9171.12E-08
420000.E+02  4504.70E-04  3681.52E-08
430000.E+02  4592.84E-04  4061.93E-08
440000.E+02  4676.36E-04  3706.20E-08
450000.E+02  4771.11E-04  1125.28E-07
460000.E+02  4887.28E-04  7811.93E-08
470000.E+02  4997.86E-04  8972.70E-08
480000.E+02  5126.00E-04  2873.29E-08
490000.E+02  5259.88E-04  4911.43E-08
500000.E+02  5394.16E-04  5033.68E-08
510000.E+02  3431.85E-04  3353.15E-08
520000.E+02  3496.39E-04  4262.70E-08
530000.E+02  3566.08E-04  4022.73E-08
540000.E+02  3637.98E-04  2909.64E-08
550000.E+02  3719.26E-04  3138.83E-08
560000.E+02  3806.61E-04  1064.23E-07
570000.E+02  3897.72E-04  4647.47E-08
580000.E+02  3998.19E-04  6338.99E-08
590000.E+02  4115.02E-04  3784.49E-08
600000.E+02  4236.78E-04  1186.68E-07
610000.E+02  4362.29E-04  2226.14E-07
620000.E+02  4503.65E-04  1282.47E-07
630000.E+02  4660.36E-04  3644.77E-08
640000.E+02  4845.08E-04  5002.16E-08
650000.E+02  5050.96E-04  6934.74E-08
660000.E+02  5290.62E-04  7577.80E-08
670000.E+02  5575.15E-04  2184.80E-07
680000.E+02  5915.61E-04  1174.28E-07
690000.E+02  6321.03E-04  1386.92E-07
700000.E+02  6873.60E-04  1808.93E-07
710000.E+02  7600.49E-04  1283.27E-07
720000.E+02  8727.13E-04  1978.82E-07
730000.E+02  1035.57E-03  2180.39E-07
740000.E+02  1184.78E-03  3127.67E-07
750000.E+02  1126.94E-03  3230.50E-07
760000.E+02  7546.48E-04  3573.74E-07
770000.E+02  3359.07E-04  1416.95E-07
780000.E+02  9260.91E-05  3409.81E-08
790000.E+02  1503.63E-05  5757.74E-09
800000.E+02  1877.14E-06  5539.34E-10
810000.E+02  0000.00E+00  0000.00E+00
820000.E+02  0000.00E+00  0000.00E+00
830000.E+02  0000.00E+00  0000.00E+00
840000.E+02  0000.00E+00  0000.00E+00
850000.E+02  0000.00E+00  0000.00E+00
860000.E+02  0000.00E+00  0000.00E+00
870000.E+02  0000.00E+00  0000.00E+00
880000.E+02  0000.00E+00  0000.00E+00
890000.E+02  0000.00E+00  0000.00E+00
900000.E+02  0000.00E+00  0000.00E+00
910000.E+02  0000.00E+00  0000.00E+00
