====== 100keV Ar into GaAs (sputter) =======
        SRIM-2013.00
=========================================
        Replacement Collisions       
 See SRIM Outputs\TDATA.txt for calc. details   
=========================================
====== TRIM Calc.= Ar(100 keV) ==> GaAs( 3200 A) =============================
------------------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    = Ar   Energy = 100 keV
============= TARGET MATERIAL ======================================
Layer  1 : GaAs
Layer Width =     3.E+03 AAA ;
  Layer # 1- Density = 4.429E22 atoms/cm3 = 5.32 g/cm3
  Layer # 1- Ga = 50   Atomic Percent = 48.2 Mass Percent
  Layer # 1- As = 50   Atomic Percent = 51.7 Mass Percent
====================================================================
 Total Ions calculated =15000.00
 Total Target Vacancies     = 1597 /Ion
 Total Target Displacements = 1639 /Ion
 Total Target Replacement Collisions = 42 /Ion
================================================================
   Table Vacancy Units are  >>>>  Number /(Angstrom-Ion)  <<<<  
================================================================
  DEPTH (A)      Number
------------   -----------
3201000.E-05   0000.017160
6401000.E-05   0000.026560
9601000.E-05   0000.031465
1280100.E-04   0000.035471
1600100.E-04   0000.038471
1920100.E-04   0000.041596
2240100.E-04   0000.042715
2560100.E-04   0000.044098
2880100.E-04   0000.044877
3200100.E-04   0000.045721
3520100.E-04   0000.046329
3840100.E-04   0000.046988
4160100.E-04   0000.047994
4480100.E-04   0000.047115
4800100.E-04   0000.046431
5120100.E-04   0000.046700
5440100.E-04   0000.045731
5760100.E-04   0000.045610
6080100.E-04   0000.044206
6400100.E-04   0000.041946
6720100.E-04   0000.040752
7040100.E-04   0000.039379
7360100.E-04   0000.036225
7680100.E-04   0000.034163
8000100.E-04   0000.032233
8320100.E-04   0000.031194
8640100.E-04   0000.029458
8960100.E-04   0000.027263
9280100.E-04   0000.024996
9600100.E-04   0000.021775
9920100.E-04   0000.020263
1024010.E-03   0000.018085
1056010.E-03   0000.016685
1088010.E-03   0000.014533
1120010.E-03   0000.012894
1152010.E-03   0000.011746
1184010.E-03   0000.010288
1216010.E-03   0000.009242
1248010.E-03   0000.008021
1280010.E-03   0000.007025
1312010.E-03   0000.005540
1344010.E-03   0000.004400
1376010.E-03   0000.003821
1408010.E-03   0000.003346
1440010.E-03   0000.002542
1472010.E-03   0000.002263
1504010.E-03   0000.001840
1536010.E-03   0000.001533
1568010.E-03   0000.001206
1600010.E-03   0000.001010
1632010.E-03   0000.000675
1664010.E-03   0000.000529
1696010.E-03   0000.000492
1728010.E-03   0000.000415
1760010.E-03   0000.000269
1792010.E-03   0000.000179
1824010.E-03   0000.000140
1856010.E-03   0000.000094
1888010.E-03   0000.000079
1920010.E-03   0000.000058
1952010.E-03   0000.000031
1984010.E-03   0000.000010
2016010.E-03   0000.000017
2048010.E-03   0000.000008
2080010.E-03   0000.000002
2112010.E-03   0000.000000
2144010.E-03   0000.000000
2176010.E-03   0000.000008
2208010.E-03   0000.000010
2240010.E-03   0000.000002
2272010.E-03   0000.000000
2304010.E-03   0000.000000
2336010.E-03   0000.000000
2368010.E-03   0000.000000
2400010.E-03   0000.000000
2432010.E-03   0000.000000
2464010.E-03   0000.000000
2496010.E-03   0000.000000
2528010.E-03   0000.000000
2560010.E-03   0000.000000
2592010.E-03   0000.000000
2624010.E-03   0000.000000
2656010.E-03   0000.000000
2688010.E-03   0000.000000
2720010.E-03   0000.000000
2752010.E-03   0000.000000
2784010.E-03   0000.000000
2816010.E-03   0000.000000
2848010.E-03   0000.000000
2880010.E-03   0000.000000
2912010.E-03   0000.000000
2944010.E-03   0000.000000
2976010.E-03   0000.000000
3008010.E-03   0000.000000
3040010.E-03   0000.000000
3072010.E-03   0000.000000
3104010.E-03   0000.000000
3136010.E-03   0000.000000
3168010.E-03   0000.000000
3200010.E-03   0000.000000
