====== 38 MeV H into skin/skull/brain/tumour =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 38000 keV
============= TARGET MATERIAL ======================================
Layer 1 : Skin_Human (W&W type 1)
Layer Width = 10000.E+03 A ;
  Layer # 1- Density = 10.56E22 atoms/cm3 = 1.09 g/cm3
  Layer # 1-  H = 61.7 Atomic Percent = 10.0 Mass Percent
  Layer # 1-  C = 12.9 Atomic Percent = 25.0 Mass Percent
  Layer # 1-  N = 2.04 Atomic Percent = 4.60 Mass Percent
  Layer # 1-  O = 23.1 Atomic Percent = 59.4 Mass Percent
  Layer # 1-  S = 5.82 Atomic Percent = .300 Mass Percent
  Layer # 1- Cl = .052 Atomic Percent = .300 Mass Percent
  Layer # 1- Na = .054 Atomic Percent = .200 Mass Percent
  Layer # 1-  K = 1.59 Atomic Percent = .100 Mass Percent
Layer 2 : Cortical Bone  Adult (W&W)
Layer Width = 40000.E+03 A ;
  Layer # 2- Density = 9.946E22 atoms/cm3 = 1.92 g/cm3
  Layer # 2- Ca = 6.53 Atomic Percent = 22.5 Mass Percent
  Layer # 2-  P = 3.86 Atomic Percent = 10.3 Mass Percent
  Layer # 2-  H = 39.2 Atomic Percent = 3.40 Mass Percent
  Layer # 2-  C = 15.0 Atomic Percent = 15.5 Mass Percent
  Layer # 2-  N = 3.48 Atomic Percent = 4.20 Mass Percent
  Layer # 2-  O = 31.6 Atomic Percent = 43.5 Mass Percent
  Layer # 2-  S = .108 Atomic Percent = .300 Mass Percent
  Layer # 2- Mg = 9.57 Atomic Percent = .200 Mass Percent
Layer 3 : Brain (ICRP)
Layer Width = 30000.E+03 A ;
  Layer # 3- Density = 10.41E22 atoms/cm3 = 1.03 g/cm3
  Layer # 3-  O = 27.5 Atomic Percent = 73.9 Mass Percent
  Layer # 3-  C = 6.23 Atomic Percent = 12.5 Mass Percent
  Layer # 3-  H = 65.4 Atomic Percent = 11.0 Mass Percent
  Layer # 3-  N = .565 Atomic Percent = 1.33 Mass Percent
  Layer # 3-  P = 6.72 Atomic Percent = .350 Mass Percent
  Layer # 3-  K = 4.71 Atomic Percent = .309 Mass Percent
  Layer # 3- Cl = 4.02 Atomic Percent = .240 Mass Percent
  Layer # 3- Na = 4.65 Atomic Percent = .179 Mass Percent
Layer 4 : Brain Tumour (ICRP brain comp.)
Layer Width = 20000.E+03 A ;
  Layer # 4- Density = 10.62E22 atoms/cm3 = 1.05 g/cm3
  Layer # 4-  O = 27.5 Atomic Percent = 73.9 Mass Percent
  Layer # 4-  C = 6.23 Atomic Percent = 12.5 Mass Percent
  Layer # 4-  H = 65.4 Atomic Percent = 11.0 Mass Percent
  Layer # 4-  N = .565 Atomic Percent = 1.33 Mass Percent
  Layer # 4-  P = 6.72 Atomic Percent = .350 Mass Percent
  Layer # 4-  K = 4.71 Atomic Percent = .309 Mass Percent
  Layer # 4- Cl = 4.02 Atomic Percent = .240 Mass Percent
  Layer # 4- Na = 4.65 Atomic Percent = .179 Mass Percent
====================================================================
 Total Ions calculated =009999.86
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
100000.E+01  1700.73E-04  9475.95E-09
200000.E+01  1708.37E-04  2178.31E-08
300000.E+01  1710.41E-04  2532.61E-08
400000.E+01  1715.57E-04  1138.52E-08
500000.E+01  1729.40E-04  2220.54E-08
600000.E+01  1733.76E-04  1794.84E-08
700000.E+01  1734.75E-04  3075.29E-08
800000.E+01  1746.74E-04  1618.28E-08
900000.E+01  1757.94E-04  1207.93E-08
100000.E+02  1763.00E-04  1441.31E-08
110000.E+02  2739.33E-04  7554.99E-08
120000.E+02  2755.54E-04  5995.07E-08
130000.E+02  2776.31E-04  2882.64E-08
140000.E+02  2794.24E-04  1259.33E-08
150000.E+02  2816.85E-04  1712.05E-08
160000.E+02  2831.34E-04  2128.61E-08
170000.E+02  2837.30E-04  1250.47E-08
180000.E+02  2864.07E-04  2917.97E-08
190000.E+02  2886.03E-04  4575.74E-08
200000.E+02  2910.80E-04  6120.99E-08
210000.E+02  2931.26E-04  2181.68E-08
220000.E+02  2949.45E-04  2351.96E-08
230000.E+02  2971.20E-04  2174.85E-08
240000.E+02  2992.13E-04  2452.84E-08
250000.E+02  3017.01E-04  4520.21E-08
260000.E+02  3040.90E-04  2932.26E-08
270000.E+02  3060.47E-04  5424.30E-08
280000.E+02  3086.78E-04  6111.17E-08
290000.E+02  3115.64E-04  1398.31E-07
300000.E+02  3152.10E-04  2093.36E-08
310000.E+02  3171.27E-04  2330.70E-08
320000.E+02  3190.40E-04  4543.71E-08
330000.E+02  3229.86E-04  7403.85E-08
340000.E+02  3242.85E-04  3027.32E-08
350000.E+02  3273.56E-04  2402.59E-08
360000.E+02  3302.54E-04  2395.45E-07
370000.E+02  3335.61E-04  2486.13E-08
380000.E+02  3372.00E-04  2102.25E-08
390000.E+02  3394.48E-04  2446.97E-08
400000.E+02  3428.87E-04  3117.68E-08
410000.E+02  3474.21E-04  8083.85E-08
420000.E+02  3504.60E-04  2933.57E-08
430000.E+02  3547.08E-04  2312.57E-08
440000.E+02  3586.41E-04  3054.50E-08
450000.E+02  3622.89E-04  5824.05E-08
460000.E+02  3672.24E-04  9377.20E-08
470000.E+02  3709.12E-04  3880.13E-08
480000.E+02  3757.91E-04  8028.37E-08
490000.E+02  3811.76E-04  2058.02E-08
500000.E+02  3857.09E-04  4015.97E-08
510000.E+02  2409.04E-04  6400.93E-08
520000.E+02  2431.30E-04  3390.68E-08
530000.E+02  2447.90E-04  6973.30E-08
540000.E+02  2474.94E-04  2357.64E-08
550000.E+02  2493.45E-04  1968.46E-08
560000.E+02  2518.34E-04  1906.83E-08
570000.E+02  2545.19E-04  2947.81E-08
580000.E+02  2564.73E-04  9724.05E-08
590000.E+02  2596.39E-04  3959.77E-08
600000.E+02  2617.96E-04  3852.60E-08
610000.E+02  2647.71E-04  7479.72E-08
620000.E+02  2676.98E-04  1752.21E-08
630000.E+02  2708.19E-04  3609.34E-08
640000.E+02  2730.12E-04  3851.96E-08
650000.E+02  2765.84E-04  1855.85E-08
660000.E+02  2788.32E-04  5457.37E-08
670000.E+02  2826.09E-04  3787.93E-08
680000.E+02  2864.73E-04  3369.41E-08
690000.E+02  2897.72E-04  3644.94E-08
700000.E+02  2936.54E-04  7720.19E-08
710000.E+02  2976.42E-04  2153.90E-08
720000.E+02  3018.26E-04  1321.17E-07
730000.E+02  3063.56E-04  1243.74E-07
740000.E+02  3104.85E-04  3050.34E-08
750000.E+02  3153.36E-04  3925.98E-08
760000.E+02  3200.61E-04  1416.92E-07
770000.E+02  3255.24E-04  8693.46E-08
780000.E+02  3314.65E-04  2162.39E-08
790000.E+02  3374.30E-04  4667.98E-08
800000.E+02  3431.19E-04  7528.20E-08
810000.E+02  3565.26E-04  5302.37E-08
820000.E+02  3645.80E-04  3955.91E-08
830000.E+02  3715.99E-04  4303.77E-08
840000.E+02  3798.57E-04  4925.58E-08
850000.E+02  3889.84E-04  3986.29E-08
860000.E+02  3985.06E-04  9137.25E-08
870000.E+02  4092.46E-04  6740.71E-08
880000.E+02  4205.31E-04  4276.30E-08
890000.E+02  4333.36E-04  5775.02E-08
900000.E+02  4467.67E-04  8689.52E-08
910000.E+02  4623.66E-04  5353.23E-08
